""	"Alessandro Bastoni"	"26"	"162"	"169"	"İtalya"	"Blu-neri Milano"	"£80.636.968"	"D C"	"75,59"	"77,47"
""	"Cristhian Mosquera"	"21"	"145"	"169"	"İspanya,Kolombiya"	"Arsenal"	"£42.570.612"	"D RC"	"71,49"	"81,64"
""	"Riccardo Calafiori"	"23"	"158"	"169"	"İtalya"	"Arsenal"	"£73.434.432"	"D LC"	"72,45"	"77,04"
""	"Bremer"	"28"	"161"	"169"	"Brezilya"	"Juventus"	"£51.852.408"	"D C"	"77,52"	"78,63"
""	"Leny Yoro"	"19"	"148"	"169"	"Fransa,Fildişi Sahilleri"	"Manchester United"	"£62.421.000"	"D C"	"68,61"	"77,14"
""	"Alexis Mac Allister"	"26"	"160"	"169"	"Arjantin"	"Liverpool"	"£62.947.000"	"DM/M/AM C"	"72,97"	"74,13"
""	"Bradley Barcola"	"23"	"159"	"169"	"Fransa,Togo"	"Paris Saint-Germain"	"£54.132.298"	"AM/ST RL"	"71,9"	"74,46"
""	"Abdellah Ouazane"	"16"	"102"	"169"	"Hollanda,Fas"	"AFC Ajax"	"£21.428.007"	"M/AM C"	"60,52"	"82,55"
""	"Chadi Riad"	"22"	"128"	"169"	"Fas,İspanya"	"Crystal Palace"	"£16.253.001"	"D C"	"66,83"	"83,05"
""	"George Ilenikhena"	"19"	"126"	"169"	"Nijerya,Fransa"	"Al-Ittihad Club"	"£68.592.000"	"ST "	"63,43"	"79,57"
""	"Fermín"	"22"	"159"	"169"	"İspanya"	"Barcelona"	"£86.645.368"	"M/AM RLC"	"69,69"	"73,4"
""	"Sidiki Chérif"	"18"	"122"	"169"	"Fransa,Gine"	"Angers SCO"	"£17.292.776"	"AM/ST RL"	"61,86"	"79,06"
""	"Jurriën Timber"	"24"	"159"	"168"	"Hollanda,Curaçao"	"Arsenal"	"£63.048.976"	"D RLC"	"73,56"	"77,11"
""	"Harry Amass"	"18"	"130"	"168"	"İngiltere"	"Manchester United"	"£24.291.467"	"D/WB L"	"64,91"	"79,59"
""	"Unai Simón"	"28"	"160"	"168"	"İspanya,Bask Bölgesi"	"A. Bilbao"	"£187.694.128"	"GK "	"71,28"	"73,3"
""	"Jamie Gittens"	"21"	"142"	"168"	"İngiltere,Barbados"	"Chelsea"	"£57.666.666"	"M/AM RL"	"64,72"	"74,73"
""	"Nicolò Barella"	"28"	"161"	"168"	"İtalya"	"Blu-neri Milano"	"£75.697.912"	"M C"	"74,42"	"74,42"
""	"Michael Kayode"	"21"	"143"	"168"	"İtalya,Nijerya"	"Brentford"	"£48.642.667"	"D/WB R"	"67,52"	"77,57"
""	"Pau Cubarsí"	"18"	"157"	"168"	"İspanya"	"Barcelona"	"£86.645.368"	"D C"	"70,84"	"75,48"
""	"Edin Džeko"	"39"	"129"	"168"	"Bosna Hersek,İtalya"	"FC Schalke 04"	"£356.756"	"ST "	"64,81"	"64,81"
""	"Álvaro Carreras"	"22"	"148"	"168"	"İspanya"	"R. Madrid"	"£96.229.420"	"D/WB L"	"70,03"	"77,55"
""	"Éder Militão"	"27"	"158"	"168"	"Brezilya,İspanya"	"R. Madrid"	"£51.243.660"	"D C"	"74,55"	"76,55"
""	"Cristian Romero"	"27"	"156"	"168"	"Arjantin"	"Tottenham Hotspur"	"£61.647.300"	"D C"	"75,89"	"78,27"
""	"Marc Guéhi"	"25"	"165"	"168"	"İngiltere,Fildişi Sahilleri"	"Manchester City"	"£89.375.000"	"D C"	"73,02"	"74"
""	"Diego Costa"	"36"	"126"	"168"	"İspanya,Brezilya"	"CSKA Moscow"	"£391.795"	"ST "	"61,62"	"61,62"
""	"Milan Škriniar"	"30"	"155"	"168"	"Slovakya"	"Fenerbahçe A.Ş."	"£30.618.786"	"D C"	"74,9"	"74,9"
""	"Renato Veiga"	"22"	"146"	"168"	"Portekiz,Yeşil Burun Adaları"	"Villarreal"	"£118.767.936"	"D/DM LC"	"68,76"	"77,77"
""	"Piero Hincapié"	"23"	"152"	"168"	"Ekvador"	"Bayer 04 Leverkusen"	"£51.852.408"	"D/WB LC"	"74,06"	"81,11"
""	"Bence Dárdai"	"19"	"125"	"168"	"Macaristan,Almanya"	"VfL Wolfsburg"	"£36.944.839"	"DM/M/AM C"	"63,7"	"79,96"
""	"Omar Marmoush"	"26"	"163"	"168"	"Mısır,Kanada"	"Manchester City"	"£73.069.496"	"AM/ST RLC"	"73,71"	"74,04"
""	"Viktor Gyökeres"	"27"	"153"	"168"	"İsveç,Macaristan"	"Arsenal"	"£55.800.000"	"ST "	"70,95"	"71,23"
""	"Antonio Nusa"	"20"	"144"	"168"	"Norveç,Nijerya"	"RB Leipzig"	"£87.174.272"	"AM RL"	"65,47"	"74,82"
""	"Can Uzun"	"19"	"142"	"168"	"Türkiye,Almanya"	"Eintracht Frankfurt"	"£85.867.592"	"M/AM LC"	"67,76"	"78,25"
""	"Eliesse Ben Seghir"	"20"	"133"	"168"	"Fas,Fransa"	"Bayer 04 Leverkusen"	"£68.541.969"	"AM LC"	"64,62"	"78,09"
""	"Rodrigo Mendoza"	"20"	"139"	"168"	"İspanya"	"A. Madrid"	"£79.939.124"	"DM/M/AM C"	"67,92"	"79,64"
""	"Mikel Jauregizar"	"21"	"155"	"168"	"İspanya,Bask Bölgesi"	"A. Bilbao"	"£140.406.048"	"M/AM C"	"70,51"	"75,97"
""	"Vitor Reis"	"19"	"125"	"168"	"Brezilya"	"Manchester City"	"£32.346.666"	"D C"	"63,42"	"79,65"
""	"Carlos Macià"	"17"	"107"	"168"	"İspanya"	"Villarreal"	"£14.211.608"	"DM/M C"	"56,31"	"76,69"
""	"Sven Botman"	"25"	"156"	"167"	"Hollanda"	"Newcastle United"	"£58.647.600"	"D C"	"74,9"	"78,6"
""	"Andrey Santos"	"21"	"135"	"167"	"Brezilya"	"Chelsea"	"£33.783.334"	"DM/M C"	"66,5"	"79,24"
""	"Pau Torres"	"28"	"149"	"167"	"İspanya"	"Aston Villa"	"£51.163.200"	"D C"	"73,37"	"75,74"
""	"Mikel Oyarzábal"	"28"	"156"	"167"	"İspanya,Bask Bölgesi"	"Real San Sebastián"	"£64.815.508"	"AM/ST RLC"	"71,8"	"71,8"
""	"Hugo Camberos"	"18"	"113"	"167"	"Meksika"	"CD Guadalajara"	"£9.379.455"	"AM RC"	"61,93"	"81,85"
""	"Marquinhos"	"31"	"166"	"167"	"Brezilya,Portekiz"	"Paris Saint-Germain"	"£300.000.000"	"D/DM C"	"77,28"	"77,28"
""	"Keylor Navas"	"38"	"145"	"167"	"Kosta Rika,İspanya"	"Pumas de la UNAM"	"£2.547.644"	"GK "	"67,28"	"67,28"
""	"Jaydee Canvot"	"19"	"132"	"167"	"Fransa,Senegal"	"Crystal Palace"	"£19.726.136"	"D/DM RC"	"64,65"	"78,2"
""	"Mason Greenwood"	"24"	"158"	"167"	"İngiltere,Jamaika"	"Olympique de Marseille"	"£67.615.128"	"AM/ST RLC"	"71,05"	"72,77"
""	"Álex Jiménez"	"20"	"141"	"167"	"İspanya"	"AFC Bournemouth"	"£52.017.066"	"D/WB/AM RL"	"65,19"	"75,34"
""	"Mike Maignan"	"30"	"162"	"167"	"Fransa,Fransız Guyanası,Haiti"	"Casciavit Milano"	"£85.490.344"	"GK "	"72,56"	"73,2"
""	"İlkay Gündoğan"	"34"	"143"	"167"	"Almanya,Türkiye"	"Galatasaray A.Ş."	"£300.000.000"	"DM/M/AM C"	"68,59"	"68,59"
""	"Givairo Read"	"19"	"138"	"167"	"Hollanda,Surinam"	"Feyenoord Rotterdam"	"£73.588.288"	"D/WB/M RL"	"64,86"	"76,12"
""	"Gilberto Mora"	"16"	"127"	"167"	"Meksika"	"Xoloitzcuintles de Tijuana"	"£6.484.927"	"AM LC"	"64,62"	"80,1"
""	"Jordi Alba"	"36"	"130"	"166"	"İspanya"	""	"£0"	"D/WB L"	"68,39"	"68,39"
""	"Álvaro Morata"	"32"	"137"	"166"	"İspanya"	"Casciavit Milano"	"£2.134.542"	"ST "	"67,31"	"67,31"
""	"Joane Gadou"	"18"	"125"	"166"	"Fransa,Fildişi Sahilleri"	"Fussballclub RB Salzburg"	"£16.270.507"	"D C"	"66,53"	"82,02"
""	"Lorenzo Insigne"	"34"	"126"	"166"	"İtalya"	"Delfino Pescara"	"£201.687"	"AM/ST L"	"65,5"	"65,5"
""	"Nico González"	"23"	"155"	"166"	"İspanya"	"Manchester City"	"£73.712.066"	"DM/M C"	"71,75"	"75,32"
""	"Shaqueel van Persie"	"18"	"118"	"166"	"Hollanda,Fas,İngiltere"	"Feyenoord Rotterdam"	"£1.915.081"	"AM/ST RL"	"60"	"77,35"
""	"Amad"	"23"	"152"	"166"	"Fildişi Sahilleri,İtalya"	"Manchester United"	"£62.927.334"	"WB/M/AM RC"	"69,8"	"74,21"
""	"Richarlison"	"28"	"138"	"166"	"Brezilya"	"Tottenham Hotspur"	"£20.405.000"	"AM/ST RL"	"63,27"	"66,47"
""	"Álvaro Montoro"	"18"	"129"	"166"	"Arjantin,İtalya"	"BOT"	"£13.970.935"	"M/AM RLC"	"65,89"	"80,58"
""	"Éderson"	"26"	"157"	"166"	"Brezilya"	"Bergamo"	"£44.852.268"	"DM/M C"	"73,46"	"75,85"
""	"Sam Amo-Ameyaw"	"19"	"123"	"166"	"İngiltere,Gana"	"RC Strasbourg Alsace"	"£26.513.864"	"AM RL"	"62,05"	"78,12"
""	"Takefusa Kubo"	"24"	"153"	"166"	"Japonya"	"Real San Sebastián"	"£62.473.500"	"M/AM/ST RC"	"71,83"	"75,2"
""	"Tyler Dibling"	"19"	"136"	"166"	"İngiltere"	"Everton"	"£50.753.334"	"AM RC"	"66,6"	"78,61"
""	"José Giménez"	"30"	"145"	"166"	"Uruguay,İspanya"	"A. Madrid"	"£26.962.904"	"D C"	"72,97"	"72,97"
""	"Diogo Costa"	"26"	"160"	"166"	"Portekiz,İsviçre"	"Futebol Clube do Porto"	"£51.852.408"	"GK "	"72,44"	"74,78"
""	"Antonio Rüdiger"	"32"	"154"	"166"	"Almanya,Siera Lone"	"R. Madrid"	"£16.733.680"	"D C"	"74,65"	"74,65"
""	"Roony Bardghji"	"19"	"137"	"166"	"İsveç,Suriye"	"Barcelona"	"£43.341.697"	"M/AM R"	"65,7"	"77,17"
""	"Kyllian Antonio"	"17"	"102"	"166"	"Fransa"	"RC Lens"	"£12.522.356"	"D RC"	"58,04"	"80,41"
""	"Tijjani Reijnders"	"27"	"158"	"165"	"Hollanda,Endonezya"	"Manchester City"	"£53.163.900"	"DM/M/AM C"	"72,14"	"72,6"
""	"Noni Madueke"	"23"	"154"	"165"	"İngiltere,Nijerya"	"Arsenal"	"£73.971.334"	"M/AM RLC"	"71,71"	"74,58"
""	"Bart Verbruggen"	"23"	"145"	"165"	"Hollanda"	"Brighton & Hove Albion"	"£49.590.667"	"GK "	"67,22"	"75,29"
""	"César Azpilicueta"	"36"	"142"	"165"	"İspanya,Bask Bölgesi"	"Sevilla"	"£2.119.354"	"D/WB RLC"	"66,39"	"66,39"
""	"Rodrigo"	"34"	"117"	"165"	"İspanya,Brezilya"	"Al-Rayyan Sports Club"	"£287.630"	"AM/ST R"	"63,05"	"63,05"
""	"Gregor Kobel"	"27"	"162"	"165"	"İsviçre"	"Borussia Dortmund"	"£49.967.312"	"GK "	"76,17"	"77,2"
""	"Íñigo Martínez"	"34"	"149"	"165"	"İspanya,Bask Bölgesi"	"Al-Nassr Football Club"	"£4.325.399"	"D C"	"73,61"	"73,61"
""	"Willy Kambwala"	"21"	"137"	"165"	"Fransa,Kongo Demokratik Cumhuriyeti"	"Villarreal"	"£92.167.656"	"D C"	"69,31"	"81,07"
""	"Veljko Milosavljević"	"18"	"130"	"165"	"Sırbistan"	"AFC Bournemouth"	"£32.001.066"	"D C"	"66,49"	"80,59"
""	"Lucas Hernández"	"29"	"153"	"165"	"Fransa,İspanya"	"Paris Saint-Germain"	"£25.214.268"	"D LC"	"73,86"	"74,67"
""	"Pedro"	"38"	"136"	"165"	"İspanya"	"Capitolini Celesti"	"£300.000.000"	"AM RLC"	"66,52"	"66,52"
""	"Javi Martínez"	"37"	"119"	"165"	"İspanya,Bask Bölgesi"	"Al-Bidda Sports Club"	"£257.916"	"D C"	"66,83"	"66,83"
""	"Pablo Fornals"	"29"	"145"	"165"	"İspanya"	"Real Hispalis"	"£41.764.868"	"M/AM C"	"69,33"	"69,33"
""	"Ciro Immobile"	"35"	"130"	"165"	"İtalya"	"Paris FC"	"£652.407"	"ST "	"64,52"	"64,52"
""	"Marco Verratti"	"32"	"138"	"165"	"İtalya"	"Al-Duhail Sports Club"	"£300.000.000"	"DM/M C"	"68,98"	"68,98"
""	"Jorginho"	"33"	"140"	"165"	"İtalya,Brezilya"	"FLA"	"£300.000.000"	"DM/M C"	"68,89"	"68,89"
""	"Yannick Carrasco"	"32"	"134"	"165"	"Belçika,İspanya,Portekiz"	"Al-Shabab Football Club"	"£300.000.000"	"M/AM L"	"67,9"	"67,9"
""	"Youri Tielemans"	"28"	"159"	"165"	"Belçika,Kongo Demokratik Cumhuriyeti"	"Aston Villa"	"£65.667.800"	"DM/M/AM C"	"71,99"	"71,99"
""	"Mile Svilar"	"26"	"156"	"165"	"Sırbistan,Belçika"	"Associazione Sportiva Roma"	"£31.691.544"	"GK "	"72,44"	"75,97"
""	"Alex Teixeira"	"35"	"112"	"165"	"Brezilya"	"MGS Panserraikos"	"£122.552"	"AM LC"	"58,86"	"58,86"
""	"Federico Chiesa"	"27"	"153"	"165"	"İtalya"	"Liverpool"	"£30.453.500"	"AM/ST RLC"	"69,67"	"70,43"
""	"Santi Cazorla"	"40"	"134"	"165"	"İspanya"	"Oviedo"	"£1.981.813"	"M/AM RLC"	"67,06"	"67,06"
""	"Ismaily"	"35"	"124"	"165"	"Brezilya"	"ATM"	"£1.127.515"	"D/WB L"	"67,83"	"67,83"
""	"Yeremy Pino"	"22"	"144"	"165"	"İspanya"	"Crystal Palace"	"£49.780.931"	"M/AM RLC"	"65,76"	"73,3"
""	"Radja Nainggolan"	"37"	"115"	"165"	"Belçika,Endonezya"	"K Patro Eisden Maasmechelen"	"£300.000.000"	"DM/M/AM C"	"60,87"	"60,87"
""	"Alberto Moleiro"	"22"	"149"	"165"	"İspanya,Küba"	"Villarreal"	"£97.301.032"	"M/AM LC"	"71,68"	"77,94"
""	"Marco Carnesecchi"	"25"	"152"	"165"	"İtalya"	"Bergamo"	"£27.292.514"	"GK "	"74,06"	"79,82"
""	"Franck Kessié"	"28"	"145"	"165"	"Fildişi Sahilleri,İtalya"	"Al-Ahli Saudi Football Club"	"£26.474.450"	"DM/M C"	"70,89"	"73,47"
""	"Yves Bissouma"	"29"	"142"	"165"	"Mali,Fildişi Sahilleri"	"Tottenham Hotspur"	"£32.233.500"	"DM/M C"	"69,95"	"71,42"
""	"Brajan Gruda"	"21"	"140"	"165"	"Almanya,Arnavutluk"	"Brighton & Hove Albion"	"£53.973.334"	"M/AM RLC"	"66,52"	"76,37"
""	"Emiliano Martínez"	"33"	"157"	"165"	"Arjantin"	"Aston Villa"	"£300.000.000"	"GK "	"70,83"	"70,83"
""	"Giorgio Scalvini"	"21"	"149"	"165"	"İtalya"	"Bergamo"	"£63.692.044"	"D C"	"71,34"	"78,25"
""	"Oleksandr Zinchenko"	"28"	"148"	"165"	"Ukrayna"	"AFC Ajax"	"£21.521.916"	"D/WB LC"	"70,43"	"70,43"
""	"Yehor Yarmoliuk"	"21"	"144"	"165"	"Ukrayna"	"Brentford"	"£45.009.966"	"DM/M C"	"68,5"	"77,11"
""	"Jayden Danns"	"19"	"123"	"165"	"İngiltere,Guyana"	"Liverpool"	"£17.520.000"	"AM/ST LC"	"64,95"	"81,49"
""	"João Pedro"	"24"	"151"	"165"	"Brezilya"	"Chelsea"	"£67.566.667"	"AM/ST RLC"	"70"	"73,09"
""	"Ibrahim Maza"	"19"	"139"	"165"	"Cezayir,Almanya,Vietnam"	"Bayer 04 Leverkusen"	"£61.012.998"	"DM/M/AM C"	"65,32"	"75,61"
""	"Boubacar Kamara"	"25"	"159"	"165"	"Fransa"	"Aston Villa"	"£69.273.048"	"DM/M C"	"74,77"	"76,81"
""	"Marcelo Brozović"	"32"	"145"	"165"	"Hırvatistan"	"Al-Nassr Football Club"	"£19.239.454"	"DM/M C"	"69,81"	"69,81"
""	"Omari Hutchinson"	"21"	"137"	"165"	"İngiltere,Jamaika"	"Nottingham Forest"	"£45.960.000"	"AM RLC"	"67,41"	"78,84"
""	"Lucas Chevalier"	"23"	"153"	"165"	"Fransa"	"Paris Saint-Germain"	"£42.380.856"	"GK "	"69,61"	"74,62"
""	"Pierre-Emile Højbjerg"	"30"	"143"	"165"	"Danimarka,Fransa"	"Olympique de Marseille"	"£20.947.726"	"DM/M C"	"69,95"	"69,95"
""	"Andreas Christensen"	"29"	"152"	"165"	"Danimarka"	"Barcelona"	"£27.618.140"	"D C"	"69,36"	"70,18"
""	"Omar El Hilali"	"22"	"142"	"165"	"Fas,İspanya"	"FC Bayern München"	"£54.963.550"	"D/WB RLC"	"67,83"	"77,29"
""	"Jordan Henderson"	"35"	"144"	"165"	"İngiltere"	"Brentford"	"£300.000.000"	"DM/M C"	"70,37"	"70,37"
""	"Serge Gnabry"	"30"	"154"	"165"	"Almanya,Fildişi Sahilleri"	"FC Bayern München"	"£31.640.334"	"AM RLC"	"69,24"	"69,24"
""	"Harvey Barnes"	"27"	"141"	"165"	"İngiltere,İskoçya"	"Newcastle United"	"£36.500.000"	"M/AM RLC"	"66,14"	"67,24"
""	"Mason Mount"	"26"	"150"	"165"	"İngiltere"	"Manchester United"	"£57.646.048"	"M/AM RLC"	"70,11"	"72,02"
""	"Kiernan Dewsbury-Hall"	"27"	"145"	"165"	"İngiltere"	"Everton"	"£43.754.152"	"M/AM C"	"69,98"	"71,6"
""	"Conor Bradley"	"22"	"148"	"165"	"Kuzey İrlanda"	"Liverpool"	"£48.963.467"	"D/WB R"	"71,51"	"78,14"
""	"Elliot Anderson"	"22"	"150"	"165"	"İngiltere,İskoçya"	"Nottingham Forest"	"£68.273.600"	"DM/M/AM LC"	"67,72"	"73,46"
""	"Ben Chilwell"	"28"	"141"	"165"	"İngiltere,Yeni Zelanda"	"RC Strasbourg Alsace"	"£16.565.443"	"D/WB L"	"66,78"	"69,69"
""	"Yaser Asprilla"	"21"	"137"	"165"	"Kolombiya"	"Girona"	"£71.685.952"	"AM RLC"	"64,53"	"75,49"
""	"Jacob Ramsey"	"24"	"145"	"165"	"İngiltere"	"Newcastle United"	"£50.064.765"	"M/AM LC"	"68,86"	"73,54"
""	"Bilal El Khannouss"	"21"	"144"	"165"	"Fas,Belçika"	"Leicester City"	"£57.629.333"	"M/AM LC"	"69,48"	"78,32"
""	"Ilias Akhomach"	"21"	"138"	"165"	"Fas,İspanya"	"Villarreal"	"£25.926.204"	"M/AM RC"	"66,46"	"77,34"
""	"Ricardo Pereira"	"31"	"125"	"165"	"Portekiz,Yeşil Burun Adaları"	"Leicester City"	"£4.990.339"	"D/WB R"	"64,45"	"64,45"
""	"Henrikh Mkhitaryan"	"36"	"154"	"165"	"Ermenistan"	"Blu-neri Milano"	"£1.001.248"	"M C"	"70,47"	"70,47"
""	"Andrew Robertson"	"31"	"152"	"165"	"İskoçya"	"Liverpool"	"£20.215.822"	"D/WB L"	"72,06"	"72,06"
""	"Aaron Hickey"	"23"	"143"	"165"	"İskoçya"	"Brentford"	"£46.920.067"	"D/WB RL"	"64,43"	"72,29"
""	"Nemanja Matić"	"37"	"134"	"165"	"Sırbistan,Slovakya"	"U.S. Sassuolo Calcio"	"£558.367"	"DM/M C"	"72,03"	"72,03"
""	"Darwin Núñez"	"26"	"145"	"165"	"Uruguay"	"Al-Hilal Saudi Football Club"	"£53.715.204"	"AM/ST L"	"68,86"	"70,11"
""	"João Félix"	"25"	"150"	"165"	"Portekiz"	"Al-Nassr Football Club"	"£57.600.004"	"AM/ST LC"	"73,29"	"75,28"
""	"Rafael Leão"	"26"	"160"	"165"	"Portekiz,Angola"	"Casciavit Milano"	"£74.113.296"	"AM/ST L"	"72,67"	"73"
""	"Francisco Trincão"	"25"	"156"	"165"	"Portekiz"	"Sporting Clube de Portugal"	"£51.852.408"	"M/AM RC"	"73,76"	"75,51"
""	"Riyad Mahrez"	"34"	"142"	"165"	"Cezayir,Fransa,Fas"	"Al-Ahli Saudi Football Club"	"£2.802.800"	"M/AM R"	"71,14"	"71,14"
""	"Thomas Lemar"	"29"	"143"	"165"	"Fransa,Guadeloupe"	"A. Madrid"	"£29.509.202"	"M/AM RLC"	"69,57"	"69,57"
""	"Édouard Mendy"	"33"	"144"	"165"	"Senegal,Gine-Bissau,Fransa"	"Al-Ahli Saudi Football Club"	"£23.974.818"	"GK "	"69,67"	"69,67"
""	"Serhou Guirassy"	"29"	"160"	"165"	"Gine,Fransa"	"Borussia Dortmund"	"£61.401.892"	"ST "	"72,43"	"72,43"
""	"Ferran Torres"	"25"	"159"	"165"	"İspanya"	"Barcelona"	"£54.737.472"	"AM/ST RL"	"72,76"	"73,56"
""	"Kim Min-Jae"	"28"	"154"	"165"	"Güney Kore"	"FC Bayern München"	"£27.195.288"	"D C"	"74,55"	"76,05"
""	"Nick Woltemade"	"23"	"154"	"165"	"Almanya"	"Newcastle United"	"£71.296.666"	"AM/ST C"	"70,48"	"73,3"
""	"Nico Schlotterbeck"	"25"	"160"	"165"	"Almanya"	"Borussia Dortmund"	"£58.645.068"	"D LC"	"75,59"	"77,31"
""	"Jérémy Jacquet"	"20"	"138"	"165"	"Fransa,Guadeloupe"	"Stade Rennais FC"	"£56.004.998"	"D C"	"68,37"	"79,55"
""	"Beraldo"	"21"	"142"	"165"	"Brezilya,İtalya"	"Paris Saint-Germain"	"£32.891.710"	"D C"	"69,95"	"79,7"
""	"Nico O'Reilly"	"20"	"154"	"165"	"İngiltere,Jamaika"	"Manchester City"	"£65.276.667"	"D/M/AM LC"	"69,34"	"73,97"
""	"Chemsdine Talbi"	"20"	"136"	"165"	"Fas,Belçika"	"Sunderland"	"£44.698.666"	"AM RL"	"66,42"	"78,09"
""	"Lewis Hall"	"21"	"144"	"165"	"İngiltere"	"Newcastle United"	"£54.513.334"	"D/WB L"	"67,22"	"75,77"
""	"Kauã Elias"	"19"	"132"	"165"	"Brezilya"	"Shakhtar Donetsk"	"£35.295.480"	"ST R"	"64,86"	"77,83"
""	"Chema Andrés"	"20"	"134"	"165"	"İspanya"	"VfB Stuttgart"	"£57.383.330"	"DM/M C"	"70,5"	"83,72"
""	"Johan Manzambi"	"19"	"137"	"165"	"İsviçre,Angola"	"Sport-Club Freiburg"	"£61.012.998"	"DM/M/AM C"	"64,76"	"75,75"
""	"Arone Gadou"	"16"	"82"	"165"	"Fransa,Fildişi Sahilleri"	"Stade de Reims"	"£4.628.691"	"AM/ST LC"	"52,1"	"77,8"
""	"Luka Vušković"	"18"	"140"	"165"	"Hırvatistan"	"Tottenham Hotspur"	"£43.631.812"	"D C"	"69,9"	"80,49"
""	"João Pedro"	"17"	"107"	"165"	"Brezilya"	"SAN"	"£14.072.913"	"GK "	"57,83"	"77,91"
""	"Nathan Aké"	"30"	"153"	"164"	"Hollanda,Fildişi Sahilleri"	"Manchester City"	"£40.793.148"	"D LC"	"72,67"	"72,67"
""	"Cody Gakpo"	"26"	"157"	"164"	"Hollanda,Togo"	"Liverpool"	"£53.910.000"	"AM/ST RLC"	"70,38"	"70,83"
""	"Ousmane Diomande"	"21"	"148"	"164"	"Fildişi Sahilleri"	"Sporting Clube de Portugal"	"£69.136.544"	"D C"	"70,59"	"77,48"
""	"Marc Cucurella"	"27"	"150"	"164"	"İspanya"	"Chelsea"	"£63.397.124"	"D/WB LC"	"70,25"	"71,77"
""	"Martín Zubimendi"	"26"	"161"	"164"	"İspanya,Bask Bölgesi"	"Arsenal"	"£61.828.036"	"DM/M C"	"72,52"	"73,32"
""	"Federico Dimarco"	"27"	"162"	"164"	"İtalya"	"Blu-neri Milano"	"£86.907.752"	"D/WB L"	"73,46"	"73,6"
""	"Pedro Porro"	"26"	"145"	"164"	"İspanya"	"Tottenham Hotspur"	"£41.112.000"	"D/WB/M R"	"69,25"	"71,65"
""	"Valentín Barco"	"21"	"140"	"164"	"Arjantin,İtalya"	"RC Strasbourg Alsace"	"£53.083.900"	"D/WB/DM/M LC"	"65,57"	"75,16"
""	"Illia Zabarnyi"	"23"	"148"	"164"	"Ukrayna"	"Paris Saint-Germain"	"£53.217.416"	"D C"	"73,32"	"80,47"
""	"Rodrigo Bentancur"	"28"	"144"	"164"	"Uruguay"	"Tottenham Hotspur"	"£46.844.500"	"DM/M C"	"68,27"	"70,77"
""	"Manu Koné"	"24"	"160"	"164"	"Fransa,Fildişi Sahilleri"	"Associazione Sportiva Roma"	"£33.788.420"	"DM/M C"	"74,16"	"75,79"
""	"Kyle Walker"	"35"	"140"	"164"	"İngiltere"	"Burnley"	"£300.000.000"	"D/WB RC"	"68,27"	"68,27"
""	"Conor Gallagher"	"25"	"148"	"164"	"İngiltere,İskoçya,İrlanda Cumhuriyeti"	"Tottenham Hotspur"	"£45.220.000"	"M/AM LC"	"68,11"	"72,37"
""	"Jeremie Frimpong"	"24"	"155"	"164"	"Hollanda,Gana,İngiltere"	"Liverpool"	"£63.388.165"	"D/WB/M/AM R"	"69,62"	"71,92"
""	"Ademola Lookman"	"27"	"158"	"164"	"Nijerya,İngiltere"	"A. Madrid"	"£84.332.752"	"AM/ST RLC"	"71,1"	"71,1"
""	"Pedro Neto"	"25"	"145"	"164"	"Portekiz"	"Chelsea"	"£38.898.000"	"AM RLC"	"67,88"	"71,42"
""	"Harvey Elliott"	"22"	"146"	"164"	"İngiltere"	"Liverpool"	"£31.984.000"	"M/AM RC"	"70,65"	"77,63"
""	"Nélson Semedo"	"31"	"145"	"164"	"Portekiz,Yeşil Burun Adaları"	"Fenerbahçe A.Ş."	"£300.000.000"	"D/WB R"	"67,31"	"67,31"
""	"João Palhinha"	"30"	"150"	"164"	"Portekiz"	"FC Bayern München"	"£21.652.632"	"DM/M C"	"77,23"	"77,23"
""	"Radu Drăguşin"	"23"	"141"	"164"	"Romanya"	"Tottenham Hotspur"	"£47.286.667"	"D RC"	"70,79"	"80,72"
""	"Kieran Tierney"	"28"	"136"	"164"	"İskoçya,İngiltere"	"Celtic"	"£15.845.544"	"D/WB L"	"66,4"	"69,8"
""	"Naby Keïta"	"30"	"118"	"164"	"Gine"	"Ferencvárosi Torna Club"	"£1.062.543"	"M C"	"62,57"	"62,57"
""	"Hakan Çalhanoğlu"	"31"	"161"	"164"	"Türkiye,Almanya"	"Blu-neri Milano"	"£300.000.000"	"DM/M C"	"72,46"	"72,46"
""	"Alex Scott"	"22"	"147"	"164"	"İngiltere,Kuzey İrlanda"	"AFC Bournemouth"	"£58.614.501"	"DM/M/AM RC"	"71,88"	"78,59"
""	"Vitor Roque"	"20"	"145"	"164"	"Brezilya"	"SEP"	"£46.734.848"	"ST RL"	"68"	"75,88"
""	"Mathys Tel"	"20"	"138"	"164"	"Fransa,Guadeloupe"	"Tottenham Hotspur"	"£43.830.000"	"AM/ST RL"	"65,43"	"75,8"
""	"Leon Grgić"	"19"	"119"	"164"	"Hırvatistan,Avusturya"	"Sportklub Sturm Graz"	"£11.138.760"	"AM/ST R"	"57,76"	"73,43"
""	"Malick Fofana"	"20"	"139"	"164"	"Belçika,Gine"	"Olympique Lyonnais"	"£32.010.219"	"AM RL"	"65,33"	"75,29"
""	"Nathan De Cat"	"17"	"123"	"164"	"Belçika"	"RSC Anderlecht"	"£25.895.610"	"DM/M C"	"62,38"	"77,98"
